user_id,email,converted,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
123456,B,0,1.3079438160508357,-0.5627867529126781,1.0396298975434437,-2.9088654347137024,-2.1152625337388877,2.6947996512830223,-0.3315868929643096,0.8157067227817866,-0.3243818836706048,0.3645994108041529
123457,B,0,0.9103892283554531,-0.2776825538296914,-0.6700944743976467,-0.9222804064256955,-0.31542408962982216,-1.4888130088157072,-0.0678523681460487,-0.34794688314076166,1.3672603385368194,0.6236314104835303
123458,A,0,-1.3407621441232829,-0.9185216258149407,0.062053343624713875,1.0493616904375975,-1.5408727612227264,-0.3724871051534495,2.011240279972726,1.394341007762235,-1.0923555503016849,-0.2561071662391349
123459,B,0,-0.3425822425132829,0.9693561198125952,0.6267221315477506,0.1389847496306229,-1.008951681773026,-0.8678615130716822,0.30532577074859946,0.616449646179313,0.24801315023956302,-0.0012527111637033283
123460,A,0,-0.926935274515594,-1.72231957800165,-2.29051230912665,0.5112260045348662,-0.38601465520417344,-1.3955681911306013,-1.054296255151838,0.23986882366502302,1.3492153136659597,-1.3131535228440105
123461,B,1,0.24034417974730535,-0.0904389636749241,-1.4982053361108203,-1.877966030364207,2.488270251629346,0.6040282734169458,-0.9093213813290424,-2.3183716812486734,0.41352640295876386,0.16524352739172354
123462,A,1,-2.050129266950621,0.08306809786843007,0.6236102357624633,-0.09532077910106218,0.8509576400130868,3.279680576527535,-0.4175102174504939,-0.12001342769175838,1.0223853967287173,-1.2197622834942574
123463,B,0,0.28129144654925653,-1.5126182562510864,-0.44159569550944594,0.32443747717316285,-4.26041236624302,0.5973279327622548,-1.786397178491003,3.162571196001402,-0.674364724078941,-0.45638157106182603
123464,B,0,-0.17563346035431635,1.3366687228283138,-0.3998737285021,-0.496620402642835,2.3408007828642035,0.002974143652895389,-0.7910636503226818,-1.8031723180001453,-0.307720109871872,-1.5828251942446117
123465,B,0,1.3304214974219262,-0.17508056546463044,1.0721105048073785,-1.3042933423269103,-2.2456644855913876,-0.04107125848982618,0.7896260968794231,1.0723870816521348,0.47972632991827696,-0.8266720340077202
123466,A,0,0.014629147747139174,-0.663220517736007,-0.8263265359102768,-1.6207912014819597,-0.5743044390414208,1.5047163640683632,-0.1874794547127714,0.03628731221231751,-1.0207681404586475,0.68644516667344
123467,B,0,-0.07631075649968062,0.00012156133651617964,-0.9571367118692202,-2.1540854713422632,-0.5204705158748646,1.8823390815840244,-1.0351598794208663,-0.13807515709332596,1.058734159651475,-1.974105802014192
123468,B,0,0.262609024731969,0.37679459831561934,0.173002933843231,-1.0715975600976562,-2.854695453776795,0.44306876431882114,-0.5899865659649765,1.6539952617399447,-1.3729847038238714,-0.2546832447185678
123469,B,0,-2.2321947191941893,-1.6699733239616221,1.3435898635859367,1.9149689669789085,-4.0038213606455315,-0.860696391613081,2.690963737166268,3.3425315153842288,-1.0821210305987867,0.2436590595661769
123470,B,0,0.46851066576973516,-1.2329897440380966,-0.1589332273730919,0.6513720102482634,-0.9560264844271581,-0.7944858792049623,-0.6417297684111049,0.7785627377275776,0.6796724338792616,0.4392719898536409
123471,B,0,0.8184268273970534,0.18538872800509368,-1.5920048014654034,-0.6596623077526914,-2.3951050811575048,0.19031228549360124,-1.241559517422677,1.4474127450999223,0.34748396901058615,0.39795089331448363
123472,A,0,2.012778686263213,-1.062533543204989,-0.7104765171380161,1.2076721157484895,-0.5318563679508879,-0.804734119327426,-0.9995065699282887,0.6866523325465874,0.8564120821468642,-0.26585455366238947
123473,B,0,-0.8425108285159532,1.9809818025762254,-0.6636877609514764,-0.39576314120314404,0.33394843268513674,-2.040740629817865,-0.11665927894105997,-0.6901160116831335,-1.2026722990377234,0.06791782582511935
123474,B,0,-1.269192928443457,-0.11034761422124181,-0.6918656669018859,-1.0091707281347755,-4.5095115813243805,1.6932406540279135,1.0671536940509598,3.0157355146421594,-0.11709904325597888,0.6032323693012971
123475,B,0,0.4719576831040342,-1.6635872315019906,0.786108503393996,-1.4316794197530938,1.488663572187273,0.7447860036057027,-1.3612773988330096,-1.4408001683299987,-1.520739251219417,0.6505871913455904
123476,A,0,0.3303598600689668,0.3256469523353418,-1.5406964925062123,-1.8752534769760327,-1.305062152131283,-0.8181625131720223,-0.4396166073347784,0.09219598064112025,-0.9061235738426587,-1.0916367741413233
123477,A,0,0.22926381102179633,-0.14546415079659802,-0.08438455747752333,-0.15599317633143328,-0.7517139201991335,-1.146782347500526,0.3990299638325534,0.287369167462614,0.46225128954190164,0.614737626789296
123478,B,0,-1.4709568015448107,0.5898526697238959,-0.8286116930812155,-1.4640927959812486,-1.5771569376939545,1.5154136543923507,0.43265518581857487,0.790133102156205,-0.048292550571144816,-0.8501430044966345
123479,B,1,1.4807413286955657,1.1404412695804518,1.1619672822543066,-2.0378534288987327,1.389464977970564,2.2981776839679937,-0.13509399253354587,-1.3549405740394893,1.271754251383761,1.9842022807031758
123480,B,1,-0.18325142800184424,-0.746511557673257,-1.000094873645993,1.2327242388505357,0.962638843902533,0.6806196242856569,-0.4739696913562833,-0.11121361288607746,0.9393925981631939,-0.5699660552042906
123481,B,0,0.48618985499473344,0.09759149979608026,1.5827662725030505,-0.8578108083370056,-2.6163647050721366,0.2446370807434688,0.24834000078797247,1.5365678137350995,-0.4464800159253759,0.33572919894506
123482,A,1,-0.08163783656945363,-0.49378130539837894,-0.44263115490752714,-0.09642211328465522,0.5381906747084755,-0.22711765467510903,-0.4181107169665625,-0.44312234508739484,0.2082832347924589,1.1105610976870885
123483,B,0,-0.564052151399804,-0.7704665664329072,-0.20557008247364497,-1.970392024972566,0.6776261463308617,1.4557776087101373,-0.31967988955057675,-0.9666114682929162,1.4706627436405926,0.11166838286094964
